,L
217260,358
217261,283
217262,92
217263,-140
217264,-327
217265,-385
217266,-277
217267,-50
217268,194
217269,361
217270,377
217271,234
217272,0
217273,-217
217274,-336
217275,-313
217276,-164
217277,40
217278,210
217279,279
217280,235
217281,101
217282,-67
217283,-202
217284,-249
217285,-191
217286,-61
217287,89
217288,202
217289,230
217290,160
217291,28
217292,-108
217293,-198
217294,-203
217295,-124
217296,0
217297,114
217298,175
217299,156
217300,72
217301,-14
217302,-53
217303,-45
217304,-20
217305,-3
217306,-1
217307,-15
217308,-32
217309,-39
217310,-19
217311,40
217312,114
217313,149
217314,113
217315,22
217316,-89
217317,-176
217318,-194
217319,-124
217320,0
217321,127
217322,205
217323,200
217324,110
217325,-29
217326,-161
217327,-233
217328,-212
217329,-97
217330,69
217331,229
217332,310
217333,266
217334,93
217335,-149
217336,-357
217337,-425
217338,-313
217339,-59
217340,237
217341,454
217342,487
217343,310
217344,0
217345,-313
217346,-501
217347,-481
217348,-257
217349,65
217350,350
217351,485
217352,420
217353,184
217354,-121
217355,-362
217356,-442
217357,-335
217358,-103
217359,145
217360,315
217361,349
217362,246
217363,44
217364,-165
217365,-291
217366,-283
217367,-166
217368,0
217369,146
217370,221
217371,206
217372,108
217373,-27
217374,-142
217375,-178
217376,-135
217377,-50
217378,28
217379,72
217380,71
217381,37
217382,6
217383,-5
217384,-11
217385,-8
217386,0
217387,2
217388,-17
217389,-37
217390,-36
217391,-22
217392,0
217393,29
217394,52
217395,55
217396,32
217397,-9
217398,-59
217399,-94
217400,-89
217401,-41
217402,30
217403,103
217404,147
217405,130
217406,45
217407,-69
217408,-152
217409,-167
217410,-116
217411,-21
217412,84
217413,152
217414,148
217415,88
217416,0
217417,-89
217418,-147
217419,-145
217420,-82
217421,23
217422,145
217423,226
217424,207
217425,93
217426,-65
217427,-211
217428,-285
217429,-234
217430,-77
217431,112
217432,251
217433,280
217434,195
217435,35
217436,-135
217437,-250
217438,-263
217439,-169
217440,0
217441,178
217442,287
217443,270
217444,139
217445,-34
217446,-188
217447,-276
217448,-252
217449,-113
217450,76
217451,235
217452,303
217453,241
217454,73
217455,-95
217456,-181
217457,-182
217458,-122
217459,-22
217460,86
217461,165
217462,180
217463,119
217464,0
217465,-121
217466,-189
217467,-183
217468,-103
217469,27
217470,154
217471,215
217472,187
217473,83
217474,-57
217475,-176
217476,-215
217477,-161
217478,-49
217479,68
217480,149
217481,168
217482,120
217483,22
217484,-86
217485,-157
217486,-154
217487,-90
217488,0
217489,78
217490,117
217491,108
217492,56
217493,-13
217494,-59
217495,-55
217496,-22
217497,0
217498,-3
217499,-15
217500,-22
217501,-15
217502,-4
217503,6
217504,19
217505,35
217506,33
217507,6
217508,-19
217509,-18
217510,-3
217511,1
217512,0
217513,9
217514,28
217515,39
217516,31
217517,-11
217518,-82
217519,-139
217520,-135
217521,-64
217522,47
217523,161
217524,222
217525,184
217526,60
217527,-88
217528,-197
217529,-226
217530,-160
217531,-29
217532,111
217533,206
217534,210
217535,125
217536,0
217537,-96
217538,-136
217539,-121
217540,-63
217541,15
217542,82
217543,114
217544,96
217545,40
217546,-24
217547,-66
217548,-83
217549,-70
217550,-23
217551,32
217552,64
217553,64
217554,42
217555,7
217556,-23
217557,-40
217558,-46
217559,-36
217560,0
217561,42
217562,55
217563,39
217564,15
217565,-3
217566,-10
217567,-5
217568,3
217569,6
217570,-8
217571,-46
217572,-85
217573,-87
217574,-34
217575,57
217576,145
217577,181
217578,139
217579,27
217580,-111
217581,-217
217582,-233
217583,-146
217584,0
217585,146
217586,239
217587,232
217588,125
217589,-31
217590,-169
217591,-239
217592,-213
217593,-94
217594,63
217595,196
217596,255
217597,207
217598,68
217599,-102
217600,-237
217601,-281
217602,-207
217603,-39
217604,149
217605,276
217606,296
217607,196
217608,0
217609,-215
217610,-351
217611,-341
217612,-185
217613,48
217614,254
217615,346
217616,293
217617,125
217618,-82
217619,-244
217620,-297
217621,-230
217622,-74
217623,108
217624,241
217625,265
217626,176
217627,29
217628,-101
217629,-175
217630,-178
217631,-113
217632,0
217633,116
217634,185
217635,171
217636,85
217637,-18
217638,-84
217639,-106
217640,-94
217641,-45
217642,32
217643,99
217644,128
217645,109
217646,39
217647,-61
217648,-140
217649,-152
217650,-104
217651,-18
217652,69
217653,117
217654,111
217655,64
217656,0
217657,-62
217658,-95
217659,-84
217660,-39
217661,7
217662,21
217663,2
217664,-11
217665,-7
217666,4
217667,15
217668,27
217669,30
217670,13
217671,-24
217672,-70
217673,-98
217674,-83
217675,-17
217676,71
217677,143
217678,166
217679,116
217680,0
217681,-140
217682,-242
217683,-247
217684,-139
217685,36
217686,201
217687,288
217688,256
217689,113
217690,-75
217691,-230
217692,-293
217693,-239
217694,-80
217695,119
217696,267
217697,302
217698,214
217699,39
217700,-149
217701,-282
217702,-311
217703,-208
217704,0
217705,225
217706,359
217707,339
217708,179
217709,-44
217710,-227
217711,-296
217712,-247
217713,-108
217714,74
217715,224
217716,272
217717,203
217718,62
217719,-89
217720,-199
217721,-224
217722,-158
217723,-29
217724,114
217725,214
217726,224
217727,135
217728,0
217729,-109
217730,-152
217731,-130
217732,-62
217733,14
217734,63
217735,69
217736,48
217737,17
217738,-9
217739,-17
217740,-8
217741,0
217742,0
217743,1
217744,9
217745,15
217746,14
217747,3
217748,-13
217749,-24
217750,-22
217751,-11
217752,0
217753,10
217754,23
217755,28
217756,18
217757,-4
217758,-16
217759,-6
217760,3
217761,2
217762,-1
217763,0
217764,6
217765,14
217766,8
217767,-18
217768,-48
217769,-56
217770,-39
217771,-6
217772,19
217773,16
217774,-3
217775,-12
217776,0
217777,17
217778,31
217779,37
217780,23
217781,-6
217782,-33
217783,-49
217784,-50
217785,-25
217786,19
217787,64
217788,82
217789,61
217790,17
217791,-19
217792,-37
217793,-44
217794,-38
217795,-8
217796,36
217797,84
217798,111
217799,83
217800,0
217801,-83
217802,-123
217803,-118
217804,-68
217805,18
217806,93
217807,116
217808,91
217809,37
217810,-24
217811,-66
217812,-79
217813,-66
217814,-24
217815,37
217816,74
217817,69
217818,41
217819,7
217820,-29
217821,-53
217822,-49
217823,-26
217824,0
217825,17
217826,17
217827,8
217828,2
217829,-1
217830,-8
217831,-14
217832,-15
217833,-8
217834,6
217835,20
217836,28
217837,28
217838,13
217839,-26
217840,-62
217841,-60
217842,-33
217843,-5
217844,24
217845,40
217846,26
217847,3
217848,0
217849,7
217850,15
217851,20
217852,16
217853,-4
217854,-22
217855,-26
217856,-21
217857,-11
217858,8
217859,29
217860,40
217861,38
217862,16
217863,-29
217864,-72
217865,-86
217866,-65
217867,-13
217868,57
217869,122
217870,142
217871,97
217872,0
217873,-99
217874,-156
217875,-150
217876,-83
217877,22
217878,124
217879,178
217880,159
217881,71
217882,-48
217883,-145
217884,-178
217885,-138
217886,-46
217887,71
217888,167
217889,194
217890,138
217891,25
217892,-96
217893,-174
217894,-173
217895,-102
217896,0
217897,84
217898,121
217899,105
217900,51
217901,-12
217902,-67
217903,-99
217904,-88
217905,-35
217906,19
217907,47
217908,51
217909,41
217910,13
217911,-16
217912,-19
217913,0
217914,12
217915,4
217916,-32
217917,-90
217918,-121
217919,-86
217920,0
217921,93
217922,151
217923,141
217924,70
217925,-16
217926,-83
217927,-123
217928,-120
217929,-55
217930,36
217931,105
217932,132
217933,110
217934,39
217935,-62
217936,-151
217937,-187
217938,-142
217939,-27
217940,111
217941,218
217942,238
217943,155
217944,0
217945,-160
217946,-263
217947,-262
217948,-141
217949,34
217950,173
217951,235
217952,214
217953,99
217954,-68
217955,-207
217956,-261
217957,-215
217958,-74
217959,112
217960,247
217961,264
217962,178
217963,31
217964,-113
217965,-197
217966,-198
217967,-124
217968,0
217969,128
217970,196
217971,178
217972,92
217973,-24
217974,-133
217975,-191
217976,-173
217977,-80
217978,58
217979,190
217980,248
217981,199
217982,65
217983,-98
217984,-221
217985,-247
217986,-172
217987,-31
217988,116
217989,206
217990,198
217991,112
217992,0
217993,-91
217994,-139
217995,-125
217996,-61
217997,13
217998,62
217999,74
218000,59
218001,26
218002,-18
218003,-57
218004,-73
218005,-57
218006,-17
218007,22
218008,36
218009,20
218010,2
218011,-1
218012,13
218013,38
218014,56
218015,43
218016,0
218017,-59
218018,-107
218019,-114
218020,-68
218021,18
218022,101
218023,142
218024,123
218025,53
218026,-34
218027,-101
218028,-130
218029,-105
218030,-34
218031,48
218032,107
218033,125
218034,96
218035,18
218036,-71
218037,-133
218038,-148
218039,-104
218040,0
218041,126
218042,211
218043,214
218044,126
218045,-36
218046,-209
218047,-301
218048,-265
218049,-117
218050,79
218051,240
218052,297
218053,230
218054,75
218055,-113
218056,-260
218057,-296
218058,-207
218059,-37
218060,145
218061,268
218062,281
218063,174
218064,0
218065,-169
218066,-272
218067,-266
218068,-147
218069,39
218070,216
218071,301
218072,257
218073,108
218074,-70
218075,-207
218076,-258
218077,-201
218078,-64
218079,92
218080,200
218081,224
218082,155
218083,27
218084,-97
218085,-166
218086,-164
218087,-101
218088,0
218089,102
218090,158
218091,144
218092,74
218093,-19
218094,-101
218095,-134
218096,-106
218097,-41
218098,24
218099,66
218100,69
218101,42
218102,9
218103,-9
218104,-16
218105,-10
218106,0
218107,1
218108,-9
218109,-22
218110,-22
218111,-13
218112,0
218113,15
218114,29
218115,36
218116,23
218117,-6
218118,-32
218119,-40
218120,-35
218121,-19
218122,15
218123,47
218124,57
218125,46
218126,19
218127,-38
218128,-103
218129,-120
218130,-81
218131,-14
218132,59
218133,116
218134,118
218135,66
218136,0
218137,-51
218138,-73
218139,-62
218140,-31
218141,8
218142,53
218143,85
218144,76
218145,31
218146,-20
218147,-69
218148,-103
218149,-88
218150,-27
218151,35
218152,72
218153,88
218154,70
218155,14
218156,-58
218157,-122
218158,-149
218159,-105
218160,0
218161,110
218162,175
218163,172
218164,94
218165,-23
218166,-120
218167,-158
218168,-136
218169,-61
218170,40
218171,115
218172,128
218173,88
218174,26
218175,-34
218176,-64
218177,-62
218178,-38
218179,-5
218180,17
218181,23
218182,15
218183,5
218184,0
218185,4
218186,13
218187,16
218188,8
218189,-1
218190,-9
218191,-13
218192,-12
218193,-6
218194,5
218195,22
218196,34
218197,31
218198,11
218199,-19
218200,-51
218201,-68
218202,-55
218203,-12
218204,53
218205,110
218206,122
218207,76
218208,0
218209,-74
218210,-125
218211,-121
218212,-62
218213,14
218214,72
218215,102
218216,95
218217,44
218218,-30
218219,-94
218220,-120
218221,-96
218222,-31
218223,44
218224,90
218225,88
218226,53
218227,8
218228,-29
218229,-47
218230,-42
218231,-18
218232,0
218233,-1
218234,-16
218235,-24
218236,-18
218237,6
218238,44
218239,64
218240,49
218241,17
218242,-9
218243,-28
218244,-34
218245,-24
218246,-6
218247,10
218248,27
218249,37
218250,31
218251,6
218252,-29
218253,-63
218254,-78
218255,-57
218256,0
218257,70
218258,118
218259,119
218260,67
218261,-18
218262,-108
218263,-154
218264,-130
218265,-53
218266,34
218267,104
218268,133
218269,104
218270,34
218271,-52
218272,-129
218273,-164
218274,-128
218275,-25
218276,104
218277,207
218278,232
218279,153
218280,0
218281,-161
218282,-260
218283,-256
218284,-142
218285,37
218286,205
218287,282
218288,237
218289,98
218290,-62
218291,-183
218292,-222
218293,-170
218294,-54
218295,79
218296,183
218297,215
218298,154
218299,27
218300,-104
218301,-197
218302,-218
218303,-143
218304,0
218305,137
218306,209
218307,196
218308,104
218309,-26
218310,-135
218311,-180
218312,-148
218313,-62
218314,38
218315,107
218316,126
218317,97
218318,32
218319,-51
218320,-116
218321,-126
218322,-83
218323,-14
218324,53
218325,97
218326,97
218327,56
218328,0
218329,-45
218330,-64
218331,-56
218332,-27
218333,6
218334,32
218335,47
218336,45
218337,20
218338,-13
218339,-41
218340,-51
218341,-36
218342,-9
218343,9
218344,21
218345,30
218346,26
218347,4
218348,-14
218349,-17
218350,-13
218351,-9
218352,0
218353,6
218354,2
218355,0
218356,-2
218357,2
218358,26
218359,60
218360,64
218361,30
218362,-22
218363,-80
218364,-117
218365,-100
218366,-33
218367,48
218368,111
218369,134
218370,101
218371,19
218372,-74
218373,-144
218374,-161
218375,-109
218376,0
218377,119
218378,196
218379,191
218380,103
218381,-26
218382,-144
218383,-211
218384,-196
218385,-92
218386,65
218387,203
218388,261
218389,212
218390,71
218391,-109
218392,-253
218393,-295
218394,-214
218395,-40
218396,156
218397,293
218398,310
218399,194
218400,0
218401,-195
218402,-313
218403,-303
218404,-165
218405,43
218406,235
218407,333
218408,295
218409,130
218410,-86
218411,-259
218412,-320
218413,-253
218414,-83
218415,123
218416,275
218417,302
218418,205
218419,36
218420,-132
218421,-232
218422,-231
218423,-140
218424,0
218425,136
218426,214
218427,201
218428,106
218429,-27
218430,-151
218431,-212
218432,-180
218433,-75
218434,48
218435,144
218436,180
218437,142
218438,46
218439,-65
218440,-139
218441,-148
218442,-98
218443,-17
218444,63
218445,117
218446,125
218447,80
218448,0
218449,-77
218450,-117
218451,-108
218452,-57
218453,15
218454,88
218455,122
218456,98
218457,37
218458,-19
218459,-45
218460,-40
218461,-20
218462,-3
218463,0
218464,-5
218465,-14
218466,-21
218467,-6
218468,34
218469,73
218470,79
218471,49
218472,0
218473,-61
218474,-103
218475,-97
218476,-52
218477,14
218478,89
218479,146
218480,141
218481,63
218482,-41
218483,-123
218484,-152
218485,-112
218486,-32
218487,43
218488,92
218489,107
218490,77
218491,14
218492,-53
218493,-98
218494,-104
218495,-68
218496,0
218497,70
218498,113
218499,115
218500,67
218501,-19
218502,-108
218503,-154
218504,-133
218505,-57
218506,37
218507,109
218508,129
218509,93
218510,26
218511,-32
218512,-58
218513,-52
218514,-31
218515,-5
218516,16
218517,24
218518,16
218519,7
218520,0
218521,-5
218522,-7
218523,-9
218524,-7
218525,3
218526,26
218527,42
218528,35
218529,13
218530,-6
218531,-14
218532,-11
218533,-2
218534,1
218535,-4
218536,-12
218537,-19
218538,-21
218539,-5
218540,28
218541,52
218542,48
218543,25
218544,0
218545,-27
218546,-50
218547,-50
218548,-27
218549,7
218550,41
218551,58
218552,47
218553,18
218554,-11
218555,-34
218556,-38
218557,-19
218558,-3
218559,1
218560,4
218561,4
218562,0
218563,0
218564,6
218565,15
218566,18
218567,14
218568,0
218569,-21
218570,-34
218571,-34
218572,-19
218573,5
218574,32
218575,48
218576,45
218577,22
218578,-16
218579,-52
218580,-64
218581,-52
218582,-19
218583,32
218584,79
218585,96
218586,72
218587,14
218588,-58
218589,-114
218590,-120
218591,-72
218592,0
218593,65
218594,106
218595,105
218596,60
218597,-17
218598,-101
218599,-153
218600,-139
218601,-61
218602,41
218603,130
218604,177
218605,150
218606,52
218607,-79
218608,-186
218609,-220
218610,-161
218611,-30
218612,116
218613,214
218614,225
218615,143
218616,0
218617,-146
218618,-233
218619,-225
218620,-124
218621,32
218622,174
218623,236
218624,200
218625,87
218626,-58
218627,-174
218628,-212
218629,-165
218630,-55
218631,84
218632,193
218633,220
218634,152
218635,26
218636,-96
218637,-169
218638,-168
218639,-100
218640,0
218641,90
218642,132
218643,113
218644,54
218645,-12
218646,-58
218647,-68
218648,-45
218649,-13
218650,5
218651,7
218652,-3
218653,-13
218654,-6
218655,11
218656,23
218657,22
218658,15
218659,3
218660,-13
218661,-24
218662,-26
218663,-14
218664,0
218665,8
218666,6
218667,0
218668,0
218669,0
218670,3
218671,3
218672,0
218673,-1
218674,2
218675,8
218676,14
218677,14
218678,6
218679,-10
218680,-26
218681,-31
218682,-24
218683,-4
218684,20
218685,37
218686,40
218687,27
218688,0
218689,-33
218690,-57
218691,-57
218692,-31
218693,8
218694,48
218695,75
218696,73
218697,35
218698,-25
218699,-85
218700,-115
218701,-98
218702,-33
218703,51
218704,115
218705,128
218706,91
218707,17
218708,-65
218709,-121
218710,-131
218711,-87
218712,0
218713,96
218714,150
218715,140
218716,76
218717,-21
218718,-121
218719,-178
218720,-157
218721,-68
218722,45
218723,135
218724,164
218725,123
218726,38
218727,-55
218728,-124
218729,-140
218730,-98
218731,-17
218732,67
218733,121
218734,121
218735,73
218736,0
218737,-66
218738,-102
218739,-92
218740,-48
218741,12
218742,70
218743,100
218744,84
218745,35
218746,-22
218747,-66
218748,-80
218749,-58
218750,-18
218751,30
218752,77
218753,97
218754,72
218755,13
218756,-59
218757,-125
218758,-144
218759,-91
218760,0
218761,83
218762,133
218763,131
218764,70
218765,-17
218766,-89
218767,-122
218768,-106
218769,-46
218770,30
218771,91
218772,113
218773,88
218774,27
218775,-35
218776,-73
218777,-79
218778,-57
218779,-10
218780,36
218781,60
218782,58
218783,37
218784,0
218785,-37
218786,-57
218787,-54
218788,-28
218789,7
218790,37
218791,48
218792,38
218793,15
218794,-9
218795,-25
218796,-30
218797,-24
218798,-8
218799,12
218800,22
218801,16
218802,4
218803,0
218804,0
218805,3
218806,8
218807,8
218808,0
218809,-12
218810,-23
218811,-24
218812,-14
218813,3
218814,12
218815,9
218816,3
218817,0
218818,0
218819,0
218820,-1
218821,-4
218822,-3
218823,5
218824,11
218825,8
218826,6
218827,1
218828,-13
218829,-35
218830,-44
218831,-31
218832,0
218833,38
218834,66
218835,68
218836,39
218837,-11
218838,-72
218839,-110
218840,-99
218841,-44
218842,31
218843,99
218844,127
218845,98
218846,30
218847,-45
218848,-104
218849,-123
218850,-88
218851,-15
218852,59
218853,109
218854,116
218855,74
218856,0
218857,-79
218858,-130
218859,-127
218860,-68
218861,17
218862,94
218863,137
218864,127
218865,57
218866,-39
218867,-125
218868,-167
218869,-140
218870,-45
218871,63
218872,129
218873,136
218874,93
218875,16
218876,-62
218877,-110
218878,-113
218879,-73
218880,0
218881,71
218882,109
218883,103
218884,56
218885,-14
218886,-75
218887,-98
218888,-81
218889,-36
218890,26
218891,88
218892,112
218893,84
218894,26
218895,-39
218896,-92
218897,-111
218898,-82
218899,-15
218900,62
218901,121
218902,130
218903,81
218904,0
218905,-77
218906,-123
218907,-120
218908,-64
218909,16
218910,86
218911,124
218912,114
218913,52
218914,-36
218915,-113
218916,-148
218917,-123
218918,-43
218919,67
218920,159
218921,184
218922,131
218923,24
218924,-92
218925,-169
218926,-176
218927,-114
218928,0
218929,122
218930,195
218931,182
218932,94
218933,-23
218934,-126
218935,-181
218936,-165
218937,-76
218938,53
218939,165
218940,210
218941,165
218942,53
218943,-76
218944,-167
218945,-188
218946,-135
218947,-25
218948,94
218949,169
218950,172
218951,108
218952,0
218953,-111
218954,-171
218955,-156
218956,-82
218957,21
218958,120
218959,169
218960,142
218961,60
218962,-38
218963,-111
218964,-130
218965,-91
218966,-25
218967,31
218968,60
218969,60
218970,38
218971,6
218972,-24
218973,-46
218974,-48
218975,-28
218976,0
218977,20
218978,26
218979,24
218980,13
218981,-3
218982,-21
218983,-28
218984,-22
218985,-8
218986,5
218987,14
218988,14
218989,7
218990,1
218991,0
218992,6
218993,16
218994,16
218995,3
218996,-11
218997,-16
218998,-17
218999,-14
219000,0
219001,31
219002,62
219003,69
219004,41
219005,-11
219006,-60
219007,-84
219008,-72
219009,-32
219010,23
219011,80
219012,112
219013,95
219014,32
219015,-49
219016,-111
219017,-125
219018,-88
219019,-16
219020,64
219021,121
219022,128
219023,80
219024,0
219025,-72
219026,-110
219027,-104
219028,-56
219029,14
219030,79
219031,112
219032,99
219033,43
219034,-29
219035,-89
219036,-116
219037,-95
219038,-32
219039,49
219040,116
219041,137
219042,103
219043,19
219044,-77
219045,-140
219046,-147
219047,-97
219048,0
219049,106
219050,171
219051,167
219052,91
219053,-24
219054,-130
219055,-180
219056,-154
219057,-66
219058,44
219059,134
219060,165
219061,126
219062,41
219063,-63
219064,-147
219065,-170
219066,-120
219067,-21
219068,82
219069,145
219070,148
219071,94
219072,0
219073,-96
219074,-148
219075,-133
219076,-67
219077,16
219078,85
219079,111
219080,90
219081,37
219082,-24
219083,-75
219084,-86
219085,-57
219086,-15
219087,19
219088,47
219089,60
219090,47
219091,9
219092,-34
219093,-68
219094,-75
219095,-48
219096,0
219097,47
219098,79
219099,78
219100,42
219101,-9
219102,-48
219103,-65
219104,-61
219105,-28
219106,18
219107,49
219108,55
219109,42
219110,14
219111,-24
219112,-54
219113,-57
219114,-37
219115,-6
219116,26
219117,47
219118,46
219119,26
219120,0
219121,-28
219122,-46
219123,-43
219124,-22
219125,5
219126,27
219127,34
219128,25
219129,9
219130,-5
219131,-12
219132,-12
219133,-7
219134,-1
219135,2
219136,7
219137,10
219138,7
219139,0
219140,-2
219141,-6
219142,-5
219143,-1
219144,0
219145,-1
219146,0
219147,2
219148,1
219149,0
219150,0
219151,-3
219152,-11
219153,-7
219154,5
219155,11
219156,11
219157,7
219158,2
219159,-2
219160,-2
219161,-1
219162,-2
219163,0
219164,0
219165,-6
219166,-13
219167,-12
219168,0
219169,17
219170,28
219171,26
219172,14
219173,-4
219174,-27
219175,-45
219176,-45
219177,-21
219178,15
219179,49
219180,65
219181,49
219182,15
219183,-21
219184,-51
219185,-62
219186,-45
219187,-8
219188,34
219189,71
219190,84
219191,55
219192,0
219193,-54
219194,-89
219195,-96
219196,-57
219197,15
219198,80
219199,109
219200,97
219201,45
219202,-31
219203,-95
219204,-116
219205,-88
219206,-28
219207,42
219208,94
219209,104
219210,70
219211,12
219212,-45
219213,-81
219214,-81
219215,-51
219216,0
219217,56
219218,87
219219,80
219220,41
219221,-10
219222,-55
219223,-74
219224,-58
219225,-23
219226,15
219227,49
219228,65
219229,51
219230,16
219231,-25
219232,-62
219233,-75
219234,-54
219235,-10
219236,40
219237,81
219238,92
219239,61
219240,0
219241,-60
219242,-95
219243,-95
219244,-52
219245,13
219246,69
219247,98
219248,90
219249,43
219250,-30
219251,-95
219252,-122
219253,-98
219254,-32
219255,46
219256,103
219257,115
219258,84
219259,16
219260,-63
219261,-115
219262,-118
219263,-74
219264,0
219265,70
219266,104
219267,93
219268,48
219269,-12
219270,-66
219271,-88
219272,-72
219273,-32
219274,22
219275,72
219276,92
219277,69
219278,20
219279,-28
219280,-63
219281,-71
219282,-50
219283,-9
219284,33
219285,58
219286,56
219287,35
219288,0
219289,-36
219290,-57
219291,-54
219292,-27
219293,7
219294,41
219295,60
219296,50
219297,21
219298,-14
219299,-46
219300,-63
219301,-51
219302,-16
219303,24
219304,55
219305,63
219306,43
219307,7
219308,-26
219309,-46
219310,-45
219311,-26
219312,0
219313,17
219314,22
219315,18
219316,7
219317,-1
219318,0
219319,7
219320,13
219321,8
219322,-6
219323,-23
219324,-29
219325,-24
219326,-10
219327,18
219328,50
219329,61
219330,45
219331,9
219332,-38
219333,-74
219334,-75
219335,-43
219336,0
219337,42
219338,72
219339,69
219340,34
219341,-7
219342,-42
219343,-63
219344,-59
219345,-26
219346,16
219347,49
219348,66
219349,62
219350,24
219351,-39
219352,-92
219353,-106
219354,-77
219355,-15
219356,64
219357,129
219358,140
219359,88
219360,0
219361,-88
219362,-140
219363,-131
219364,-69
219365,18
219366,100
219367,141
219368,119
219369,47
219370,-29
219371,-88
219372,-118
219373,-98
219374,-32
219375,45
219376,103
219377,121
219378,92
219379,17
219380,-66
219381,-119
219382,-123
219383,-76
219384,0
219385,66
219386,98
219387,89
219388,48
219389,-12
219390,-60
219391,-73
219392,-56
219393,-22
219394,14
219395,41
219396,49
219397,36
219398,11
219399,-18
219400,-41
219401,-44
219402,-29
219403,-5
219404,20
219405,39
219406,41
219407,23
219408,0
219409,-13
219410,-17
219411,-18
219412,-12
219413,3
219414,14
219415,12
219416,6
219417,1
219418,0
219419,-1
219420,0
219421,1
219422,1
219423,-1
219424,-2
219425,0
219426,0
219427,0
219428,-3
219429,-6
219430,-1
219431,2
219432,0
219433,-10
219434,-17
219435,-16
219436,-12
219437,4
219438,36
219439,54
219440,46
219441,21
219442,-17
219443,-71
219444,-107
219445,-88
219446,-27
219447,42
219448,104
219449,128
219450,89
219451,14
219452,-48
219453,-81
219454,-85
219455,-50
219456,0
219457,31
219458,40
219459,36
219460,21
219461,-5
219462,-27
219463,-34
219464,-28
219465,-12
219466,7
219467,22
219468,30
219469,26
219470,8
219471,-10
219472,-19
219473,-19
219474,-14
219475,-2
219476,10
219477,21
219478,25
219479,17
219480,0
219481,-12
219482,-16
219483,-16
219484,-12
219485,4
219486,21
219487,25
219488,20
219489,11
219490,-9
219491,-33
219492,-41
219493,-28
219494,-8
219495,12
219496,29
219497,39
219498,31
219499,5
219500,-18
219501,-28
219502,-30
219503,-22
219504,0
219505,23
219506,31
219507,27
219508,18
219509,-6
219510,-37
219511,-48
219512,-36
219513,-13
219514,8
219515,23
219516,22
219517,11
219518,2
219519,-3
219520,-5
219521,0
219522,4
219523,1
219524,-5
219525,-8
219526,-9
219527,-7
219528,0
219529,6
219530,4
219531,0
219532,-3
219533,1
219534,11
219535,17
219536,14
219537,6
219538,-4
219539,-15
219540,-26
219541,-23
219542,-8
219543,9
219544,14
219545,9
219546,6
219547,1
219548,-8
219549,-16
219550,-15
219551,-9
219552,0
219553,14
219554,24
219555,17
219556,6
219557,-1
219558,-12
219559,-18
219560,-12
219561,-1
219562,0
219563,0
219564,0
219565,-5
219566,-5
219567,11
219568,29
219569,31
219570,19
219571,3
219572,-14
219573,-22
219574,-15
219575,-4
219576,0
219577,0
219578,-4
219579,-12
219580,-11
219581,3
219582,14
219583,14
219584,12
219585,8
219586,-7
219587,-26
219588,-28
219589,-14
219590,-2
219591,3
219592,11
219593,14
219594,9
219595,1
219596,-5
219597,-14
219598,-20
219599,-16
219600,0
219601,23
219602,43
219603,47
219604,26
219605,-6
219606,-34
219607,-47
219608,-42
219609,-18
219610,11
219611,34
219612,44
219613,37
219614,13
219615,-20
219616,-45
219617,-46
219618,-30
219619,-5
219620,18
219621,34
219622,35
219623,22
219624,0
219625,-26
219626,-47
219627,-49
219628,-26
219629,6
219630,28
219631,36
219632,29
219633,12
219634,-7
219635,-19
219636,-20
219637,-13
219638,-3
219639,3
219640,0
219641,-6
219642,-7
219643,-1
219644,8
219645,20
219646,25
219647,15
219648,0
219649,-12
219650,-23
219651,-28
219652,-16
219653,3
219654,11
219655,8
219656,5
219657,2
219658,-1
219659,0
219660,2
219661,2
219662,0
219663,2
219664,12
219665,18
219666,16
219667,3
219668,-15
219669,-31
219670,-38
219671,-26
219672,0
219673,29
219674,55
219675,64
219676,41
219677,-11
219678,-62
219679,-85
219680,-78
219681,-38
219682,28
219683,87
219684,105
219685,78
219686,25
219687,-39
219688,-88
219689,-95
219690,-65
219691,-12
219692,51
219693,103
219694,109
219695,65
219696,0
219697,-67
219698,-119
219699,-124
219700,-71
219701,18
219702,101
219703,143
219704,130
219705,59
219706,-40
219707,-124
219708,-155
219709,-122
219710,-39
219711,58
219712,131
219713,148
219714,101
219715,18
219716,-65
219717,-116
219718,-116
219719,-72
219720,0
219721,70
219722,106
219723,97
219724,51
219725,-12
219726,-67
219727,-88
219728,-71
219729,-29
219730,18
219731,50
219732,53
219733,31
219734,7
219735,-10
219736,-24
219737,-26
219738,-12
219739,-1
219740,1
219741,0
219742,1
219743,0
219744,0
219745,9
219746,18
219747,17
219748,9
219749,-2
219750,-19
219751,-31
219752,-30
219753,-14
219754,10
219755,40
219756,60
219757,53
219758,17
219759,-25
219760,-57
219761,-68
219762,-51
219763,-10
219764,39
219765,72
219766,72
219767,44
219768,0
219769,-46
219770,-73
219771,-67
219772,-35
219773,9
219774,56
219775,82
219776,71
219777,32
219778,-23
219779,-79
219780,-109
219781,-91
219782,-31
219783,49
219784,122
219785,149
219786,108
219787,19
219788,-76
219789,-147
219790,-162
219791,-102
219792,0
219793,93
219794,142
219795,133
219796,69
219797,-17
219798,-86
219799,-117
219800,-103
219801,-45
219802,29
219803,81
219804,96
219805,76
219806,25
219807,-37
219808,-77
219809,-78
219810,-49
219811,-8
219812,27
219813,44
219814,39
219815,21
219816,0
219817,-14
219818,-17
